Data;Texto;Autor(RT);Retweets;Curtidas;Hashtags;Mentions
2018-05-19 15:00:01;Está no ar a Ed01 do #LivresCast, comentando as principais notícias da semana do Brasil, do mundo e do único movimento brasileiro que é liberal por inteiro: https://t.co/9kvfL47JsH Com @manoferreira @dgrcosta @elenalandau @RobertoElleryJr @DionneCaFreitas @LeonardoViSouza https://t.co/WhQd308zsb; ;8;19;#LivresCast;elenalandau, DionneCaFreitas, RobertoElleryJr, dgrcosta, manoferreira, LeonardoViSouza;
2018-05-19 12:00:01;'O Facebook é uma empresa privada, mas posso fazer meu julgamento sobre sua estratégia'. Adrualdo Catão (@Adrualdo) critica a forma como o Facebook quer combater as fake news. https://t.co/gMpGcDuDYl https://t.co/9JpjxtPk6s; ;6;20; ;Adrualdo;
2018-05-18 18:35:49;Manaus está fazendo história na luta pela redução da carga tributária. 'Quem paga pelo imposto somos nós, consumidores, que não recebemos o retorno devido', Julio Lins, liderança do Livres no AM. https://t.co/Y9SzAeUqvt https://t.co/KiWzijzfoZ; ;7;48; ; ;
2018-05-18 17:10:01;“O Livres é fruto do trabalho de muitas organizações liberais, onde muitos dos nossos fundadores e associados já militavam. Poder integrar a Rede Liberdade conecta ainda mais o Livres ao ecossistema liberal.' Mano Ferreira, diretor executivo do Livres https://t.co/ex0D3DBUhI; ;1;18; ; ;
2018-05-18 02:40:54;RT @alystoteles: Dia Internacional Contra a Homofobia #LivresDaHomofobia | @EuSouLivres https://t.co/JZUDKcM5uB;alystoteles;0;0;#LivresDaHomofobia;EuSouLivres, alystoteles;
2018-05-18 01:01:31;'A luta contra a homofobia é uma luta pela liberdade: liberdade de ser quem a gente é, da gente amar quem a gente ama, da gente viver a vida da nossa maneira, como a gente acha melhor' Associados LGBT do Livres pela liberdade no #DiaMundialContraHomofobia https://t.co/kvuWc1ejfX https://t.co/BTp772cSxa; ;31;168;#DiaMundialContraHomofobia; ;
2018-05-17 22:46:51;Confira no @elpais_brasil: entrevista de @gontijorj, detalhes sobre nosso Conselho Acadêmico e a história do Embaixadores de ZEIS, projeto social coordenado por @karlaffalcao que serve de modelo para nossas iniciativas de impacto social. https://t.co/AOvpLh1Orn; ;2;15; ;karlaffalcao, gontijorj, elpais_brasil;
2018-05-17 20:40:00;“A Câmara municipal aumentou as restrições à liberdade individual, dificultando o empreendedorismo e agora quer proibir que a sociedade a fiscalize. Vamos lutar por transparência.' Marcos Nardi, presidente municipal do Livres em Itapecerica-MG https://t.co/4zVaII4gJm; ;4;17; ; ;
2018-05-17 20:06:24;A luta contra a homofobia é uma luta pela liberdade: liberdade de ser quem a gente é, da gente amar quem a gente ama, da gente viver a vida da nossa maneira, como a gente acha melhor”  Rafael Campos, Livres-SC #LivresDaHomofobia https://t.co/6Dri6zYi7i; ;10;50;#LivresDaHomofobia; ;
2018-05-17 18:15:00;'Pessoalmente, acho que o Estado deveria fornecer segurança necessária para o exercício da liberdade de todos os indivíduos, e não decidir como as pessoas pensam, se expressam e muito menos quem são'. Raphael de Lavor #LivresDaHomofobia https://t.co/QXRuGdZQiO; ;1;15;#LivresDaHomofobia; ;
2018-05-17 17:34:07;'Sempre desconfie de políticos que dizem representar um grupo social naturalmente heterogêneo. Quem te representa de verdade é você mesmo' Lucas Francheschi #DiaMundialContraHomofobia  https://t.co/JAFncl4b2N; ;1;10;#DiaMundialContraHomofobia; ;
2018-05-17 17:30:01;'Sempre desconfie de políticos que dizem representar um grupo social naturalmente heterogêneo. Quem te representa de verdade é você mesmo'. #LivresDaHomofobia  https://t.co/vTCgpsVLuc; ;3;7;#LivresDaHomofobia; ;
2018-05-17 17:00:00;Somos destaque no @elpais_brasil , que entrevistou @gontijorj, falou sobre nosso conselho acadêmico e repercutiu a experiência do Embaixadores de Zeis, projeto lindo coordenado por @karlaffalcao que é referência para nossa nova fase.  https://t.co/AOvpLhjpPX; ;4;13; ;karlaffalcao, gontijorj, elpais_brasil;
2018-05-16 19:24:56;2. Muitos acham que somos atrasados porque nos especializamos em setores pouco produtivos, que devemos focar na indústria e tecnologia. Artigo recente [1] mostra que o Brasil é igualmente ineficiente em todos setores. https://t.co/Ebk3QQfl3g; ;0;5; ; ;
2018-05-16 19:20:25;1. Muitos acham que inovação vem da indústria, que desindustrialização seria nociva ao crescimento  que proteção comercial e desvalorização do real aumentariam a competitividade da indústria nacional. Há muitos equívocos nessa visão. https://t.co/Ebk3QQfl3g; ;5;21; ; ;
2018-05-16 16:16:27;Devemos apoiar políticas públicas que privilegiam a indústria? O economista Pedro Cavalcanti diz que não, e explica pra gente porque, em excelente artigo: https://t.co/Ebk3QQfl3g; ;4;15; ; ;
2018-05-16 16:12:55;@lucaslipay A gente tá resolvendo a questão das plataformas, Lucas. Esse foi o ep n°0. Estamos trabalhando pro n°1 poder ser agregado.; ;0;0; ;lucaslipay;
2018-05-16 16:10:18;@sigajhonatan 💜; ;0;0; ;sigajhonatan;
2018-05-16 05:04:35;@radfut Finalizamos hoje a pré-associação. Os pagamentos vão começar quando oficializarmos o registro da associação, o que pretendemos concluir nos próximos dias!; ;0;1; ;radfut;
2018-05-15 21:12:41;Em poucas horas encerraremos a inscrição para associados fundadores do Livres. Não perca a oportunidade de escrever seu nome na história da liberdade: https://t.co/jZyaTkw9Ae; ;5;9; ; ;
2018-05-15 19:09:15;@kwast @SoundCloud Já tamos cuidando disso! :D; ;0;0; ;SoundCloud, kwast;
2018-05-15 18:23:33;RT @lmonasterio: Opa! Tive tweets citados aqui! Obrigado,  @dgrcosta e @_mkarl.  parabéns pelo podcast!!! https://t.co/aBN91R2yv1;lmonasterio;0;0; ;lmonasterio, dgrcosta, _mkarl;
2018-05-15 16:27:27;@kwast @SoundCloud Valeu pela sugestao, David! A gente tá resolvendo a diversificação das plataformas.; ;0;4; ;SoundCloud, kwast;
2018-05-15 16:03:39;ESCUTE AGORA! O LivresCast, nosso podcast semanal, ja está no ar. Venha conferir e dê a sua opinião sobre o episódio piloto! 💡 https://t.co/lmer9bBINE https://t.co/QBwQIs12XH; ;5;28; ; ;
2018-05-14 18:23:31;@annediasss Bem-vinda, Anne! Ficamos muito felizes com o seu apoio 💜; ;0;2; ;annediasss;
2018-05-14 18:19:41;O advogado @isantanax marca os 130 anos da abolição da escravatura no Brasil com o excelente '13 de maio: celebração ou crítica', uma análise histórica e uma perspectiva sobre tratamento dado pelo o Estado brasileiro ao povo negro. Baixe agora: https://t.co/SCJ7Lbkyzk; ;10;37; ;isantanax;
2018-05-14 14:32:24;RT @FabioOstermann: Aposentadoria especial para deputado é mais um privilégio escandaloso que precisa acabar. É teto do INSS pra todo mundo…;FabioOstermann;0;0; ;FabioOstermann;
2018-05-14 12:00:01;'Tarda demais o momento de abandonar ilusões autoritárias. Não existem matizes e nuances em um governo ditatorial. Ele nunca é meio bom. Ele é o que é: o pior que pode acontecer a um país'. Excelente coluna da @MiriamLeitaoCom  https://t.co/WcjfSqsT24; ;25;85; ;MiriamLeitaoCom;
2018-05-14 01:04:27;130 anos após lei áurea, as ideias abolicionistas continuam relevantes para o país e inspiradoras para o Livres. Queremos pôr fim à obra da escravidão: https://t.co/o6nWxjGWzb #Abolição130anos https://t.co/VX4XFBut3w; ;12;37;#Abolição130anos; ;
2018-05-13 21:30:00;'Os grandes avanços conquistados pela população negra sempre tiveram a semente da liberdade': Jota Júnior (@sigaonegro), militante do Livres no Rio Grande do Sul. https://t.co/xeho6SFauX; ;4;11; ;sigaonegro;
2018-05-13 20:30:00;'Lutar por liberdade é lutar para diminuir a interferência do Estado na vida das pessoas', defende Marcos Teisant (@marcosteisant), militante do Livres em Pernambuco. #Abolição130anos  https://t.co/HPyhaEzVFS; ;3;12;#Abolição130anos;marcosteisant;
2018-05-13 19:30:00;'Defender o indivíduo é a melhor forma de superar o racismo', Luis Lelis (@lvlLelis) #Abolição130anos https://t.co/XTH9lF6DAk; ;1;28;#Abolição130anos;lvlLelis;
2018-05-13 19:13:04;'Queremos ter livre mobilidade social': Matheus Felipe, do Livres RR. #Abolição130anos https://t.co/oQ3mXoByOC; ;1;8;#Abolição130anos; ;
2018-05-12 23:29:16;'Saneamento básico não é apenas um investimento social, mas também econômico. Não é importante apenas para quem mais precisa, pois deixa toda a sociedade mais rica'. Daniel Duque (@dannielduque) https://t.co/WFC6nEqrHP; ;10;51; ;dannielduque;
2018-05-12 20:50:30;Poder usar água limpa é uma das condições mais básicas de dignidade que precisa ser garantida a todos, mas o Brasil ainda está muito longe dessa realidade. Esse é o tema do artigo do economista Daniel Duque: https://t.co/WFC6nEqrHP https://t.co/wAHEl5y3x9; ;1;15; ; ;
2018-05-12 20:48:03;@Conservador2018 @elenalandau @JornalOGlobo A disputa cultural é entre o respeito ao indivíduo e o tribalismo coletivista.; ;0;1; ;Conservador2018, elenalandau, JornalOGlobo;
2018-05-12 15:47:20;#NewProfilePic https://t.co/7K6i8zSkuB; ;0;16;#NewProfilePic; ;
2018-05-12 15:44:19;'O fracasso da experiência petista como representante da esquerda e a falência do Estado abriram caminho para que uma agenda liberal saísse do armário. A tarefa do eleitor é agora entender as nuances das propostas'. @elenalandau para @jornaloglobo https://t.co/5ph0oDi4jB; ;25;94; ;elenalandau, JornalOGlobo;
2018-05-11 23:52:41;Conheça um pouco da trajetória e das ideias de Magno Karl (@_mkarl), o novo diretor de Políticas Públicas do Livres: https://t.co/JmXJqKOyGL  https://t.co/3caQbeKoJN; ;12;49; ;_mkarl;
2018-05-10 23:05:16;Acompanhe o #LivresAoVivo pelo YouTube https://t.co/FkbPQAoEIh; ;2;9;#LivresAoVivo; ;
2018-05-10 22:01:50;É daqui a pouco! Use a tag #LivresAoVivo para enviar suas perguntas 💡 https://t.co/GN0Kt9DwFx; ;0;15;#LivresAoVivo; ;
2018-05-10 21:08:39;@patrickwiens @FabioOstermann https://t.co/r3InJJjvia https://t.co/k60VxAuBcB; ;0;1; ;FabioOstermann, patrickwiens;
2018-05-10 20:38:12;Magno Karl (@_mkarl), nosso Diretor de Políticas Públicas, participa hoje de hangout para responder todas as suas dúvidas sobre o Livres e nossas ideias. Envie suas questões pela tag #LivresAoVivo e participe! https://t.co/nsjQxEEK2Y https://t.co/ez62yoo9Sf; ;4;48;#LivresAoVivo;_mkarl;
2018-05-10 19:04:53;'Em 2015, quase metade da população dos municípios atendidos não tinha tratamento da água. Considerando crise fiscal e Previdência, que a cada ano aumenta seu peso sobre o orçamento público, é preciso estimular a iniciativa privada a investir no setor.' https://t.co/RxBWAfPKq2 https://t.co/hkN3LLopeq; ;4;21; ; ;
2018-05-10 18:26:48;O Fórum Mundo Livres é um espaço oficial de debates, deliberações, planejamento sobre as ações do Livres e divulgação de conteúdo exclusivo. Saiba como participar: https://t.co/jJskfvX5Dv https://t.co/UHrm4NxnsL; ;3;13; ; ;
2018-05-10 17:45:45;É HOJE! Leo Regazzini junta-se a Elena Landau para tirar todas as suas dúvidas sobre o Livres em live na nossa fanpage no Facebook. Quer participar? Mande suas questões com a tag #LivresAoVivo e te responderemos por lá. Hoje, às 19h30. https://t.co/pQXxhn3ElA; ;1;11;#LivresAoVivo; ;
2018-05-08 17:10:49;Parabéns, Hayek! 🎉 Hoje é aniversário de um dos grandes liberais da história, Nobel de Economia e uma inspiração gigante pra gente.   Conheça e leia mais no nosso Pequeno Guia Introdutório Sobre Hayek:  https://t.co/xV1g6m3GG4 https://t.co/DG6zsc9giY; ;33;109; ; ;
2018-05-07 21:51:41;É nesta quinta! Use a tag #LivresAoVivo para nos mandar suas dúvidas. Você pode ler os artigos da nossa primeira convidada, @elenalandau, no nosso site: https://t.co/dznz8MqrM1 https://t.co/QXl4Ql743K; ;2;15;#LivresAoVivo;elenalandau;
2018-05-07 15:45:55;Argumentos como “vamos criar muitos empregos”, 'vamos exportar muito' ou 'temos que proteger essa indústria pois ela é um patrimônio nacional” são muitas vezes, senão sempre, utilizados. As justificativas para os subsídios à Zona Franca de Manaus passam por aí.'  Pedro Ferreira; ;1;24; ; ;
2018-05-07 15:39:01;'As metas das políticas industriais são de vagas e dificilmente são descontinuadas quando os supostos benefícios são alcançados. Mais ainda: a identificação dos setores beneficiados passa muito mais por pressão política que por lógica econômica.'  Pedro Ferreira; ;2;11; ; ;
2018-05-07 15:02:54;Fazer políticas públicas para determinados grupos industriais é uma má ideia? O economista Pedro Ferreira acha que sim - e apresenta em excelente artigo suas razões para ter essa posição: https://t.co/NU80q5V0jC https://t.co/6kyk1U1Uue; ;5;23; ; ;
2018-05-07 14:41:11;Conheça 3 formas de baratear a tarifa do transporte público sem aumento de impostos.  Assista na LivresTV:  https://t.co/jNi5EUc3mw; ;4;14; ; ;
2018-05-06 16:51:58;RT @FabioOstermann: Pessoal, em instantes começa o painel do qual participarei no Brazil Forum UK. Transmissão AO VIVO pelo link: https://t…;FabioOstermann;0;0; ;FabioOstermann;
2018-05-06 14:39:50;RT @manoferreira: Fórum do @EuSouLivres para associados tá ficando fantástico com a adesão do pessoal! Conheça o projeto em https://t.co/yJ…;manoferreira;0;0; ;manoferreira, EuSouLivres;
2018-05-06 01:39:58;RT @elenalandau: Contribuição do Pedro Ferreira para @EuSouLivres  Política industrial: porque não fazer (parte 1)  https://t.co/TrvKx6T6Ue;elenalandau;0;0; ;elenalandau, EuSouLivres;
2018-05-05 21:02:17;RT @FabioOstermann: Samuel Pessoa no @brazil_forum agora: 'Governos petistas colocaram em prática a mesma política econômica desastrosa dos…;FabioOstermann;0;0; ;FabioOstermann, brazil_forum;
2018-05-05 15:52:59;@_cadumagalhaes @gabrielazevedo Oi, Carlos. Tudo bom? Ao que você se refere exatamente quando menciona fake news? Certamente não faz parte da nossa conduta.; ;0;1; ;gabrielazevedo, _cadumagalhaes;
2018-05-05 14:19:04;Livres em dobro no Fórum Brazil UK, com @FabioOstermann e Samuel Pessôa. https://t.co/uO1aGT1SNq; ;4;30; ;FabioOstermann;
2018-05-05 00:39:30;Agora @gabrielazevedo se junta a @emersonjarude e @lucasdebritopb em nosso elenco de vereadores associados!; ;0;11; ;lucasdebritopb, emersonjarude, gabrielazevedo;
2018-05-05 00:35:23;Hoje damos as boas vindas ao nosso novo associado @gabrielazevedo ,  vereador de Belo Horizonte cujo mandato é exemplo de renovação política para todo o Brasil! https://t.co/UQ8KlWVjl6; ;2;42; ;gabrielazevedo;
2018-05-04 23:03:12;Como vamos transformar nossas ideias em ações e produtos que sirvam de ferramentas para a mudança da nossa realidade? A partir dos três eixos abaixo. Saiba como faremos isso, na prática: https://t.co/28hz9nQlsD https://t.co/BVR859nBjq; ;4;14; ; ;
2018-05-04 21:53:59;@ir_practice @elenalandau A gente fica muito feliz com o seu apoio! Além do mais, não faremos nada sozinhos. Nossos associados estão aí pra participar e construir a mudança com a gente, Luis.; ;0;6; ;ir_practice, elenalandau;
2018-05-04 17:18:13;Presidente do nosso conselho acadêmico, @elenalandau está ao vivo debatendo o futuro da economia brasileira no @PainelWWcerto https://t.co/DtGRRIZg9J; ;1;26; ;PainelWWcerto, elenalandau;
2018-05-04 01:12:53;Nossa missão é espalhar o amor a liberdade por todo Brasil. Vem com a gente? https://t.co/nGHUIs5qsz https://t.co/t5HXWy0pZI; ;5;32; ; ;
2018-05-04 00:07:23;@henriquern Temos sim! Aproveita e se inscreve no nosso canal do YouTube!  ) https://t.co/m8qZ7NEjsy; ;0;1; ;henriquern;
2018-05-03 20:01:41;'Os brasileiros pobres deveriam poder escolher em que hospital eles querem ir e o governo deveria pagar a conta depois pra eles. Os hospitais não precisam ser estatais.' Entenda e assista à fala completa de Ricardo Paes de Barros na #LivresTV https://t.co/m8qZ7NEjsy; ;15;53;#LivresTV; ;
2018-05-03 19:30:44;@CarvedJaguar05 A constelação inclui os formuladores do Plano Real e do Bolsa Família, os dois projetos que mais contribuíram para a redução da pobreza e o combate a miséria no Brasil.; ;0;1; ;CarvedJaguar05;
2018-05-03 18:32:08;Elena Landau, Leandro Piquet, Pérsio Arida, Ricardo Paes de Barros, Samuel Pessôa e Sandra Rios. É com essa constelação brilhante em nosso Conselho Acadêmico que iniciamos hoje um novo momento na história do Livres. Conheça nosso time: #SejaLivres💡 https://t.co/94avgClXUv; ;10;84;#SejaLivres; ;
2018-05-03 14:33:33;ESTÁ NO AR! Conheça o nosso novo site, cadastre-se e seja um associado fundador! Um novo momento do Livres começa hoje e queremos muito que você construa ele com a gente. #SejaLivres💡 https://t.co/jZyaTkw9Ae https://t.co/GDvwNrDRP4; ;13;39;#SejaLivres; ;
2018-05-03 00:58:58;@petropolislinux @MBLivre @partidonovo30 Acessa nosso perfil e clica no ícone de mensagem. https://t.co/IaQMrw24AE; ;0;1; ;MBLivre, petropolislinux, partidonovo30;
2018-05-03 00:24:08;@petropolislinux @MBLivre @partidonovo30 Nosso inbox é liberado para as mensagens de todo mundo!; ;0;0; ;MBLivre, petropolislinux, partidonovo30;
2018-05-03 00:21:27;Não perca as novidades do Livres por causa das mudanças no Facebook. Ative as notificações e fique atualizado! #SejaLivres💡 https://t.co/NgKG4KCEZl; ;0;12;#SejaLivres; ;
2018-05-03 00:11:02;@petropolislinux @MBLivre @partidonovo30 Bem, é importante diferenciar atitudes individuais de uma posição institucional nossa. Ficamos curiosos: qual é, exatamente, nossa 'intenção maligna e mal intencionada', Igor?; ;0;0; ;MBLivre, petropolislinux, partidonovo30;
2018-05-02 23:44:49;@petropolislinux @MBLivre @partidonovo30 Oi, Igor. Acreditamos não convivência democrática e no debate saudável das ideias. O que aconteceu para você ter uma impressão tão negativa nossa?; ;0;0; ;MBLivre, petropolislinux, partidonovo30;
2018-05-02 21:58:02;Queremos uma sociedade livre, aberta e inclusiva, em que o lugar de cada pessoa seja o resultado de suas próprias escolhas, e não uma sorte do destino. Como conseguiremos completar nossa misão? Assim:   #SejaLivres https://t.co/bfbT3p7zrc; ;17;69;#SejaLivres; ;
2018-05-02 21:26:58;É amanhã. Novo site, nova plataforma, nova estrutura - mesmos princípios e missões. Acompanhe o Livres e saiba mais. #SejaLivres https://t.co/TYCpk1gjDb; ;3;23;#SejaLivres; ;
2018-04-30 23:01:51;Há um ano perdemos um poeta. Sua arte, felizmente, persiste enquanto grande inspiração para nós. Por cantar a liberdade e a emancipação individual: obrigado, Belchior. https://t.co/6uhjC0xfxD; ;1;14; ; ;
2018-04-30 20:32:47;@cvneto A gente leu sim, Candido. Talvez num gesto de convivência democrática a gente possa só concordar em discordar nessa 😀; ;0;1; ;cvneto;
2018-04-30 20:26:26;@cvneto Apontamos há pouco que há proteção da privacidade, mas seguem alguns links mais detalhados sobre isso e os efeitos positivos de um cadastro mais amplo: https://t.co/xBNBhplBmM https://t.co/JsOZofcICp; ;0;0; ;cvneto;
2018-04-30 20:00:33;@AndreCReck A reforma protege a privacidade. Só o escore de crédito, uma nota dada por agências de crédito, estará disponível sem o consentimento prévio. A info de adimplência importa para o cálculo do escore de crédito, mas não por si mesma. Mais detalhes: https://t.co/rVKOPulEBc; ;0;0; ;AndreCReck;
2018-04-30 20:00:17;@cvneto Podemos inverter a lógica: em um país sem educação financeira, quantos indivíduos sabem das chances de crédito melhor e fuga da inadimplência ao entrar no cadastro positivo? 😱😱😱; ;0;0; ;cvneto;
2018-04-30 17:46:20;@cvneto A reforma protege a privacidade. Só o escore de crédito, uma nota dada por agências de crédito, estará disponível sem o consentimento prévio. A info de adimplência importa para o cálculo do escore de crédito, mas não por si mesma. Mais detalhes: https://t.co/rVKOPuDfsK; ;0;0; ;cvneto;
2018-04-30 17:24:34;O empenho dos cartórios contra o #cadastropositivo apoia-se no medo de perder a reserva de mercado garantida pelo governo. https://t.co/wdC7Szz8t7 https://t.co/JldrkrOza2; ;26;62;#cadastropositivo; ;
2018-04-30 00:14:57;O futuro do Brasil depende das nossas escolhas. O Livres escolheu agir. E você? #EscolhaSerLivres https://t.co/PfrW4Q7w8G; ;8;42;#EscolhaSerLivres; ;
2018-04-29 21:13:08;'Política não é intimidação nem pensamento único, mas diálogo, aceitação da alternância de poder e capacidade de fazer concessões'. Mais um belo editorial do @Estadao  https://t.co/wXOurrid8J; ;5;27; ;Estadao;
2018-04-28 15:41:28;'Inclusão verdadeira das mulheres na política ocorre com trabalho de base. Cotas geram candidaturas fantasmas', defende @karlaffalcao , liderança livres em destaque no UOL: https://t.co/m08fUAZxJ6; ;9;40; ;karlaffalcao;
2018-04-28 12:08:39;Novo momento do Livres começa em 3 de maio. Confira anúncio do nosso presidente @gontijorj https://t.co/VeBdqa0m3h; ;4;18; ;gontijorj;
2018-04-26 16:14:02;As famílias deveriam poder educar seus filhos, sem escola? Hoje, no Brasil, pais podem perder a guarda e sofrer sanções penais por adotar essa prática. Queremos saber a SUA opinião.  Dê RT se você concorda, curta se você discorda.  Não deixe de comentar o que você acha! https://t.co/k7z8AI9R16; ;67;50; ; ;
2018-04-26 15:43:50;Dizia Joaquim Nabuco: 'Eduquem os seus filhos, eduquem-se a si mesmos, no amor da liberdade alheia, único meio de adquirirem a consciência do que ela vale, e coragem para defendê-la'. Um belo exemplo de amor à liberdade a ser seguido: https://t.co/LeqgkNgkca; ;4;30; ; ;
2018-04-25 17:16:03;Quer continuar recebendo nosso conteúdo mesmo com as mudanças no Facebook? É só seguir as instruções da imagem 👇  Siga a gente nas outras redes!  Instagram - @eusoulivres   Youtube - https://t.co/kvuWc1ejfX https://t.co/oLkyF5wYtZ; ;0;6; ;EuSouLivres;
2018-04-24 21:22:18;Você sabe o que é cadastro positivo? É possível que em breve possamos usá-lo para conseguir crédito de maneira mais eficiente e fácil, ampliando a inserção no mercado de milhares de pessoas: https://t.co/58g6Fdob7K https://t.co/xR3Q0n5tKo; ;1;22; ; ;
2018-04-24 16:19:43;O julgamento de políticos réus em instâncias da justiça comum aceleraria os processos e diminuiria a sensação de impunidade. Pelo #FimDoForoPrivilegiado https://t.co/JJCl7FzXqB; ;5;24;#FimDoForoPrivilegiado; ;
2018-04-24 14:17:20;Articulação entre Ciro Gomes e Fernando Haddad ocorreu no escritório de Delfim Netto, ex-ministro da ditadura. Vamos lembrar quem é Delfim? https://t.co/FD3F4nQnKK; ;13;53; ; ;
2018-04-23 20:20:09;No mês que vem estaremos representados pelo @FabioOstermann em um dos mais importantes debates sobre o futuro do Brasil https://t.co/pn4PPU4783; ;3;50; ;FabioOstermann;
2018-04-23 12:02:55;RT @FabioOstermann: Enquanto o SUS vai sugando cada vez mais dinheiro público e prestando um serviço cada vez pior, empreendedores fazem su…;FabioOstermann;0;0; ;FabioOstermann;
2018-04-22 18:11:29;Editorial do Estadão de hoje está belíssimo. Precisamos implantar por completo os princípios liberais no país. https://t.co/zkvFKMkCEd; ;29;81; ; ;
2018-04-21 15:21:57;Ainda que seja tarde para muitas injustiças com que convivemos em nossa história, seguiremos lutando por liberdade. #EuSouLivres https://t.co/Pi0bUHrRol; ;40;121;#EuSouLivres; ;
2018-04-21 04:29:05;RT @gontijorj: Quando o Temer diz que somos Livres, não tem nada com o @EuSouLivres. Em época de Fake News todo cuidado é pouco;gontijorj;0;0; ;gontijorj, EuSouLivres;
2018-04-20 23:10:28;RT @fernandoschuler: dizer que há presos políticos, no Brasil de hoje, é um desrespeito não só com as nossas instituições, mas com os brasi…;fernandoschuler;0;0; ;fernandoschuler;
2018-04-20 15:19:03;Quer continuar recebendo nosso conteúdo mesmo com as mudanças no Facebook? É só seguir as instruções da imagem 👇  Siga a gente nas outras redes!  Instagram - @eusoulivres   Youtube - https://t.co/kvuWc1ejfX https://t.co/t1tNOcWsiD; ;3;9; ;EuSouLivres;
2018-04-20 15:14:13;@LuFelipe1 @hugoforo @rafapc_ Não deu ruim, na verdade. Nossas lideranças vão disputar essas eleições como candidatos independentes, seguindo os nossos princípios, em partidos já existentes. 😉; ;1;3; ;hugoforo, rafapc_, LuFelipe1;
